shape,surface,erg,coverage,standoff,standoff_sd,pointing_deg,path_len,hit_frac
organic_0,wuerfel,0.01585712847046501,0.17563661932945251,0.15140867233276367,0.019821451976895332,20.242847442626953,5.1194634437561035,0.41685
organic_0,ei,0.025881554684512992,0.1320888251066208,0.11106802523136139,0.01877622678875923,20.05628204345703,3.3227434158325195,0.4282
organic_0,bunny,0.03784695016157301,0.1224837452173233,0.1044468805193901,0.026268569752573967,32.832035064697266,2.6341981887817383,0.35525
organic_0,prisma,0.056275691338100495,0.125154048204422,0.10496561974287033,0.02939775586128235,33.91044616699219,5.184283256530762,0.51745
organic_0,kegel,0.024668379567226742,0.13555476069450378,0.1150745078921318,0.0332891009747982,26.03021812438965,3.6719627380371094,0.5713
organic_0,torus,0.06522435475455353,0.1430702805519104,0.10271948575973511,0.013283723033964634,18.370573043823242,2.140432357788086,0.39845
organic_10,ebene_flach,0.05993795456765973,0.12699411809444427,0.12301705777645111,0.011930999346077442,13.20814323425293,2.080878257751465,0.46595
organic_10,ebene_gekippt,0.058566516338763676,0.1254471242427826,0.12179598212242126,0.009663916192948818,9.312243461608887,2.0487923622131348,0.46595
organic_10,ebene_diagonal,0.05583316586066972,0.12553711235523224,0.12084786593914032,0.011956148780882359,10.527958869934082,1.674914836883545,0.46595
organic_10,kugel,0.04372659224625724,0.12953855097293854,0.12278982251882553,0.013047413900494576,17.215267181396484,3.4570541381835938,0.22555
organic_10,wuerfel,0.03491516762870663,0.1723528504371643,0.13804391026496887,0.02920610085129738,21.712295532226562,4.956506729125977,0.3043
organic_10,ei,0.03692866418882838,0.12308134138584137,0.11225322633981705,0.012178446166217327,17.31354331970215,2.9320337772369385,0.26135
organic_10,bunny,0.04132903459742301,0.10800540447235107,0.10286636650562286,0.01964511163532734,33.4492073059082,2.3956470489501953,0.20095
organic_10,prisma,0.08083846959773652,0.132243350148201,0.12183423340320587,0.046778786927461624,30.831031799316406,3.897116184234619,0.38935
organic_10,kegel,0.03299591244499006,0.1319984793663025,0.12820404767990112,0.027208954095840454,21.781293869018555,4.121157169342041,0.40365
organic_10,torus,0.06707354195716396,0.13067032396793365,0.11235891282558441,0.017760105431079865,21.864017486572266,1.7823909521102905,0.24605
organic_20,ebene_flach,0.061964852538132734,0.12438710033893585,0.11869513243436813,0.009406068362295628,8.740091323852539,1.6236374378204346,0.553
organic_20,ebene_gekippt,0.06068353011726706,0.1221831664443016,0.12259331345558167,0.009876732714474201,8.207115173339844,2.158519744873047,0.553
organic_20,ebene_diagonal,0.062089858244026616,0.1205659806728363,0.12246139347553253,0.00848167110234499,8.485344886779785,1.882695198059082,0.553
organic_20,kugel,0.0404003012302341,0.1194448247551918,0.11583338677883148,0.011716099455952644,12.093158721923828,2.112685203552246,0.25355
organic_20,wuerfel,0.036426977999276154,0.15379668772220612,0.12705853581428528,0.031998008489608765,24.68767547607422,4.4639787673950195,0.3445
organic_20,ei,0.03471741700877164,0.10677717626094818,0.10192595422267914,0.014174574986100197,11.7999267578125,2.2141737937927246,0.3032
organic_20,bunny,0.043818436262924164,0.10453703254461288,0.0957750529050827,0.017209067940711975,21.25616455078125,2.177938222885132,0.2886
organic_20,prisma,0.04072206525895807,0.14336854219436646,0.11659123003482819,0.022885089740157127,22.338905334472656,3.144775390625,0.3852
organic_20,kegel,0.03271195228914308,0.11515093594789505,0.10190954804420471,0.031073598191142082,35.71735382080078,2.8939707279205322,0.4707
organic_20,torus,0.06663378632582757,0.12913458049297333,0.11449194699525833,0.01391315646469593,24.401708602905273,1.805264949798584,0.28815
organic_30,ebene_flach,0.05481289714043856,0.10111185908317566,0.1005048006772995,0.007079739589244127,6.018765926361084,1.0361311435699463,0.25735
organic_30,ebene_gekippt,0.0593332806734437,0.10531152039766312,0.10463845729827881,0.007123193703591824,6.089175224304199,0.9988877773284912,0.25735
organic_30,ebene_diagonal,0.06298457934421577,0.10727263242006302,0.10670380294322968,0.00815158523619175,6.362835884094238,0.8757110834121704,0.25735
organic_30,kugel,0.04632195123367292,0.11051379889249802,0.10898642241954803,0.005849015899002552,7.142892837524414,1.4681552648544312,0.0925
organic_30,wuerfel,0.04002854109457682,0.11827410012483597,0.10399077832698822,0.016289591789245605,15.475914001464844,2.7539186477661133,0.1656
organic_30,ei,0.0526099577111286,0.10595738142728806,0.10192722082138062,0.005625138059258461,7.406580924987793,1.4368181228637695,0.10455
organic_30,bunny,0.04205609838656183,0.09029549360275269,0.09081737697124481,0.012989012524485588,20.143220901489258,1.5138566493988037,0.1217
organic_30,prisma,0.05050273868646767,0.11991045624017715,0.10983827710151672,0.017634037882089615,21.18460464477539,2.799163341522217,0.2295
organic_30,kegel,0.0310811591830251,0.09536892175674438,0.08751608431339264,0.015171037055552006,15.668004989624023,2.057302951812744,0.21165
organic_30,torus,0.05917109569523554,0.09710492938756943,0.0875273272395134,0.02020176500082016,28.336376190185547,1.3013957738876343,0.11145
cjk_0,ebene_flach,0.0579494199063921,0.12591862678527832,0.1279592216014862,0.013580750674009323,21.28811264038086,2.4071452617645264,0.7271
cjk_0,ebene_gekippt,0.05101740405702863,0.12686875462532043,0.12887628376483917,0.011624569073319435,20.901878356933594,2.4520723819732666,0.7271
cjk_0,ebene_diagonal,0.0512556937891775,0.1285276859998703,0.12680205702781677,0.009972373954951763,20.43395233154297,1.995027780532837,0.7271
cjk_0,kugel,0.04196651058047226,0.12059450894594193,0.12438611686229706,0.025607425719499588,32.308624267578125,3.467139959335327,0.35615
cjk_0,wuerfel,0.03971656740731203,0.16399803757667542,0.1351965367794037,0.032667070627212524,44.35731887817383,5.105170726776123,0.43105
cjk_0,ei,0.030229250610352525,0.10954859852790833,0.10374049842357635,0.019645100459456444,30.694795608520508,3.37259578704834,0.41955
cjk_0,bunny,0.02937976527433567,0.0979670062661171,0.09226067364215851,0.02128872461616993,31.741455078125,3.129300117492676,0.3435
cjk_0,prisma,0.03710601712847028,0.13279248774051666,0.13200227916240692,0.03907744213938713,35.621341705322266,4.287867546081543,0.5255
cjk_0,kegel,0.02006250633355287,0.11430927366018295,0.1163141131401062,0.03132759407162666,29.591035842895508,4.743246078491211,0.5665
cjk_0,torus,0.060159526405281924,0.12734350562095642,0.12468317896127701,0.021133769303560257,31.433740615844727,2.5138731002807617,0.37695
cjk_10,ebene_flach,0.055314299247893245,0.11973799020051956,0.12276206910610199,0.015744997188448906,16.00161361694336,2.3920764923095703,0.5156
cjk_10,ebene_gekippt,0.053006678099879155,0.1262345314025879,0.12933437526226044,0.01493566483259201,14.424445152282715,2.7931647300720215,0.5156
cjk_10,ebene_diagonal,0.051245415168109876,0.12221625447273254,0.12379955500364304,0.01149335503578186,9.662108421325684,2.292602300643921,0.5156
cjk_10,kugel,0.03636579389759558,0.12797462940216064,0.12159503251314163,0.011820764280855656,14.165722846984863,3.4083542823791504,0.2452
cjk_10,wuerfel,0.016320863175587508,0.158639594912529,0.1594127118587494,0.025820542126893997,20.906307220458984,5.122804641723633,0.2926
cjk_10,ei,0.028231200759711795,0.11335272341966629,0.10927790403366089,0.013171309605240822,17.52437973022461,3.1873955726623535,0.28365
cjk_10,bunny,0.023765425597253472,0.08919636905193329,0.09932675957679749,0.02581554837524891,22.550668716430664,3.258880615234375,0.20905
cjk_10,prisma,0.03329569569967862,0.13808144629001617,0.12370690703392029,0.023210281506180763,21.74888038635254,3.7686920166015625,0.3401
cjk_10,kegel,0.02767450113157689,0.12328310310840607,0.12595272064208984,0.023098643869161606,21.622432708740234,3.7156260013580322,0.4094
cjk_10,torus,0.0631022122932718,0.12891912460327148,0.11203382909297943,0.016693061217665672,22.427305221557617,2.2729601860046387,0.2705
cjk_20,ebene_flach,0.059573974862120085,0.12887345254421234,0.12342481315135956,0.012797579169273376,15.360475540161133,3.002267360687256,0.5143
cjk_20,ebene_gekippt,0.052103776208460593,0.13168945908546448,0.12566612660884857,0.01438001450151205,13.415962219238281,2.520963191986084,0.5143
cjk_20,ebene_diagonal,0.049326610161868574,0.12217303365468979,0.12415102124214172,0.012051724828779697,15.168169975280762,2.36860990524292,0.5143
cjk_20,kugel,0.044005732977819165,0.12864768505096436,0.12334351241588593,0.016926787793636322,24.17056655883789,3.4565436840057373,0.24515
cjk_20,wuerfel,0.019454948066124036,0.14984475076198578,0.1554955542087555,0.029753807932138443,22.263763427734375,5.649168491363525,0.28
cjk_20,ei,0.029617308731840156,0.10900375247001648,0.1039123684167862,0.014762884937226772,20.55571746826172,3.2852673530578613,0.2798
cjk_20,bunny,0.02949513144229142,0.09920161217451096,0.10309313237667084,0.02427414059638977,26.844959259033203,3.5866920948028564,0.2038
cjk_20,prisma,0.040946726270305156,0.13512270152568817,0.12362319231033325,0.03387974575161934,27.630281448364258,4.1926727294921875,0.33025
cjk_20,kegel,0.026464900185622024,0.10851959139108658,0.11453218013048172,0.03460054472088814,24.653770446777344,4.507488250732422,0.3754
cjk_20,torus,0.06565532473324928,0.12666760385036469,0.11594639718532562,0.02822195179760456,28.944883346557617,3.1745688915252686,0.24855
