variant,shape,path_len,coverage,info_gain,belief_rmse
Maeander,korean_5,4.371613025665283,0.06514089554548264,275.66107177734375,0.19447293877601624
Maeander,digit_5,0.4258064329624176,0.5601878762245178,45.959442138671875,0.23833917081356049
Maeander,digit_5,0.85161292552948,0.544661819934845,80.14862060546875,0.22361703217029572
Maeander,digit_5,1.3152687549591064,0.40100806951522827,117.59042358398438,0.22476300597190857
Maeander,digit_5,1.7410752773284912,0.2810646593570709,156.86532592773438,0.23631614446640015
Maeander,digit_5,2.053333282470703,0.2758786082267761,174.17303466796875,0.26058971881866455
Maeander,digit_5,2.630537509918213,0.16174834966659546,165.29977416992188,0.31244033575057983
Maeander,digit_5,3.0563440322875977,0.10967584699392319,238.16656494140625,0.32363003492355347
Maeander,digit_5,3.5199999809265137,0.10894150286912918,250.69146728515625,0.2276833951473236
Maeander,digit_5,3.9458065032958984,0.07446249574422836,248.5816650390625,0.1952056586742401
Maeander,digit_5,4.371613025665283,0.06105039268732071,276.4515686035156,0.16179116070270538
Maeander,a_lc,0.4258064329624176,0.45772579312324524,49.5872802734375,0.2519299387931824
Maeander,a_lc,0.85161292552948,0.44180554151535034,87.54788208007812,0.2476532906293869
Maeander,a_lc,1.3152687549591064,0.32749345898628235,121.42343139648438,0.23903784155845642
Maeander,a_lc,1.7410752773284912,0.1868027001619339,152.823974609375,0.25125089287757874
Maeander,a_lc,2.053333282470703,0.17633093893527985,173.2099609375,0.24187549948692322
Maeander,a_lc,2.630537509918213,0.12147071957588196,168.616455078125,0.2751955986022949
Maeander,a_lc,3.0563440322875977,0.07360853254795074,238.33444213867188,0.2667821943759918
Maeander,a_lc,3.5199999809265137,0.07360842823982239,250.19796752929688,0.19705617427825928
Maeander,a_lc,3.9458065032958984,0.07349301874637604,250.57171630859375,0.1966136395931244
Maeander,a_lc,4.371613025665283,0.07341749221086502,282.063720703125,0.18918946385383606
Zufall,A,0.46097105741500854,0.2279701679944992,59.270050048828125,0.1886225789785385
Zufall,A,0.9287161827087402,0.2172374129295349,100.62478637695312,0.30232852697372437
Zufall,A,1.4250227212905884,0.13922758400440216,118.3642578125,0.1795758605003357
Zufall,A,1.9396476745605469,0.13623377680778503,121.1148681640625,0.2932347059249878
Zufall,A,2.407461643218994,0.1294635683298111,121.14035034179688,0.4899202883243561
Zufall,A,2.908646583557129,0.12541791796684265,121.63372802734375,0.27632400393486023
Zufall,A,3.400836944580078,0.11817529797554016,135.92822265625,0.2020827829837799
Zufall,A,3.8804526329040527,0.11720115691423416,130.66744995117188,0.3830512762069702
Zufall,A,4.336236953735352,0.11644025892019272,129.91693115234375,0.44408974051475525
Zufall,A,4.438258171081543,0.11644025892019272,131.599853515625,0.33802542090415955
Zufall,greek_upper_0,0.4695685803890228,0.40200403332710266,62.515594482421875,0.22513994574546814
Zufall,greek_upper_0,0.9299598932266235,0.19542892277240753,107.11679077148438,0.24663573503494263
Zufall,greek_upper_0,1.4034712314605713,0.12360908836126328,122.90740966796875,0.3099977672100067
Zufall,greek_upper_0,1.8629951477050781,0.07981736212968826,142.71414184570312,0.25011634826660156
Zufall,greek_upper_0,2.325295925140381,0.07909960299730301,135.8839111328125,0.37497833371162415
Zufall,greek_upper_0,2.8017525672912598,0.07810544967651367,126.63894653320312,0.3425775170326233
Zufall,greek_upper_0,3.249126672744751,0.06639817357063293,146.18414306640625,0.251730352640152
Zufall,greek_upper_0,3.716557741165161,0.06268307566642761,157.8289794921875,0.2710143029689789
Zufall,greek_upper_0,4.196271896362305,0.061273276805877686,158.70416259765625,0.2886948883533478
Zufall,greek_upper_0,4.293032169342041,0.061273276805877686,160.79034423828125,0.2708633244037628
Zufall,korean_5,0.4234543442726135,0.3321968615055084,56.821624755859375,0.2685317397117615
Zufall,korean_5,0.854134738445282,0.22417162358760834,97.21676635742188,0.3638799488544464
Zufall,korean_5,1.2584681510925293,0.20492878556251526,111.80633544921875,0.3632805645465851
Zufall,korean_5,1.6841511726379395,0.18422409892082214,121.5162353515625,0.2905208170413971
Zufall,korean_5,2.1478888988494873,0.1152595803141594,135.78546142578125,0.41064074635505676
Zufall,korean_5,2.5615897178649902,0.0899597778916359,156.67098999023438,0.4046855866909027
Zufall,korean_5,2.9964969158172607,0.08468472212553024,171.89141845703125,0.34383872151374817
Zufall,korean_5,3.440843105316162,0.07854160666465759,177.55056762695312,0.3424133062362671
Zufall,korean_5,3.82950496673584,0.07835017144680023,182.237548828125,0.4233061373233795
Zufall,korean_5,4.21305513381958,0.0781264528632164,179.84722900390625,0.378608763217926
Zufall,digit_5,0.45102381706237793,0.18827831745147705,74.87405395507812,0.34505781531333923
Zufall,digit_5,0.9674392938613892,0.17134711146354675,106.921630859375,0.45147502422332764
Zufall,digit_5,1.4386829137802124,0.14813531935214996,121.0755615234375,0.5275421142578125
Zufall,digit_5,1.9375971555709839,0.13097888231277466,125.435791015625,0.6105774641036987
Zufall,digit_5,2.449045181274414,0.1275605857372284,144.44940185546875,0.3492087125778198
Zufall,digit_5,2.9280571937561035,0.12180186063051224,154.03778076171875,0.39561381936073303
Zufall,digit_5,3.388223886489868,0.1188732460141182,160.33395385742188,0.3501715362071991
Zufall,digit_5,3.9009835720062256,0.10309289395809174,161.4864501953125,0.3391288220882416
Zufall,digit_5,4.365509033203125,0.07034262269735336,187.15966796875,0.39306554198265076
Zufall,digit_5,4.84459924697876,0.06577855348587036,190.449462890625,0.2920389771461487
Zufall,a_lc,0.4676392674446106,0.18813414871692657,69.64425659179688,0.46228715777397156
Zufall,a_lc,0.9343722462654114,0.16097986698150635,94.44281005859375,0.9354478716850281
Zufall,a_lc,1.392171859741211,0.12857607007026672,116.42251586914062,0.8678941130638123
Zufall,a_lc,1.8725759983062744,0.08187945187091827,151.9898681640625,0.5119519829750061
Zufall,a_lc,2.323533773422241,0.06436139345169067,169.87887573242188,0.41904041171073914
Zufall,a_lc,2.812546491622925,0.062212567776441574,158.06185913085938,0.4411776661872864
Zufall,a_lc,3.2642438411712646,0.04812886193394661,174.11737060546875,0.40210801362991333
Zufall,a_lc,3.756383180618286,0.04671553522348404,171.17367553710938,0.43549400568008423
Zufall,a_lc,4.211503505706787,0.042355846613645554,171.71368408203125,0.3545496165752411
Zufall,a_lc,4.544064998626709,0.04188360273838043,185.64895629882812,0.5913143754005432
